GCA_000008085.1|NEQ088|AAR38943.1,1MC8_A,56.765,340,142,4,1,337,1,338,2.38e-127,369,74.71
GCA_000008085.1|NEQ088|AAR38943.1,1B43_A,58.235,340,137,4,1,337,1,338,1.02e-122,357,74.41
GCA_000008085.1|NEQ088|AAR38943.1,1RXV_A,52.786,341,152,7,1,337,1,336,5.98e-116,340,72.73
GCA_000008085.1|NEQ088|AAR38943.1,2IZO_A,55.319,329,137,4,7,325,2,330,4.58e-115,338,72.64
GCA_000008085.1|NEQ088|AAR38943.1,3ORY_A,52.149,349,155,7,1,337,11,359,9.13e-110,325,69.63
GCA_000008085.1|NEQ088|AAR38943.1,4WA8_A,50.142,353,155,9,1,337,8,355,6.39e-105,313,70.25
GCA_000008085.1|NEQ088|AAR38943.1,1A76_A,47.674,344,154,9,1,337,1,325,6.41e-84,258,63.08
GCA_000008085.1|NEQ088|AAR38943.1,8YJH_D,39.412,340,176,6,14,337,19,344,1.98e-70,225,56.47
GCA_000008085.1|NEQ088|AAR38943.1,1UL1_X,39.412,340,176,6,14,337,18,343,2.24e-70,225,56.47
GCA_000008085.1|NEQ088|AAR38943.1,9RCI_A,39.169,337,175,6,14,334,19,341,1.28e-69,222,56.68
GCA_000008085.1|NEQ088|AAR38943.1,3Q8K_A,39.169,337,175,6,14,334,18,340,1.37e-69,222,56.68
GCA_000008085.1|NEQ088|AAR38943.1,5FV7_A,39.169,337,175,6,14,334,19,341,2.22e-69,222,56.68
GCA_000008085.1|NEQ088|AAR38943.1,6TNZ_H,39.118,340,177,6,14,337,19,344,2.98e-69,222,56.18
GCA_000008085.1|NEQ088|AAR38943.1,5ZOD_A,39.755,327,167,6,14,324,19,331,3.54e-69,221,57.49
GCA_000008085.1|NEQ088|AAR38943.1,5K97_A,38.872,337,176,6,14,334,18,340,7.10e-69,220,56.68
GCA_000008085.1|NEQ088|AAR38943.1,5UM9_A,38.872,337,176,6,14,334,18,340,7.10e-69,220,56.68
GCA_000008085.1|NEQ088|AAR38943.1,5KSE_A,38.872,337,176,6,14,334,18,340,1.51e-68,219,56.38
GCA_000008085.1|NEQ088|AAR38943.1,3Q8M_A,38.872,337,176,6,14,334,18,340,2.15e-68,219,56.38
GCA_000008085.1|NEQ088|AAR38943.1,5ZOG_A,39.275,331,171,6,14,328,19,335,2.58e-68,219,57.10
GCA_000008085.1|NEQ088|AAR38943.1,5ZOE_A,39.450,327,168,6,14,324,19,331,4.81e-68,218,57.19
GCA_000008085.1|NEQ088|AAR38943.1,5ZOF_A,39.144,327,169,6,14,324,19,331,1.41e-66,214,56.88
GCA_000008085.1|NEQ088|AAR38943.1,6VBH_A,35.968,253,145,3,5,257,5,240,9.26e-33,126,53.75
GCA_000008085.1|NEQ088|AAR38943.1,4Q0W_A,28.866,291,163,8,7,273,7,277,2.02e-31,122,49.48
GCA_000008085.1|NEQ088|AAR38943.1,4Q0R_A,28.522,291,164,8,7,273,9,279,1.71e-28,115,47.42
GCA_000008085.1|NEQ088|AAR38943.1,6TUX_A,31.559,263,157,6,1,257,1,246,2.86e-26,108,48.29
GCA_000008085.1|NEQ088|AAR38943.1,6TUS_A,31.559,263,157,6,1,257,1,246,3.21e-26,108,48.29
GCA_000008085.1|NEQ088|AAR38943.1,6TUS_B,31.559,263,157,6,1,257,1,246,3.61e-26,108,48.29
GCA_000008085.1|NEQ088|AAR38943.1,6TUR_AAA,30.620,258,157,5,5,257,6,246,3.14e-24,103,47.29
GCA_000008085.1|NEQ088|AAR38943.1,7MXX_Z,26.545,275,172,9,1,265,1,255,4.96e-16,79.7,46.55
GCA_000008085.1|NEQ088|AAR38943.1,6GRB_A,26.840,231,121,6,26,255,35,218,1.07e-15,79.7,44.16
GCA_000008085.1|NEQ088|AAR38943.1,5CO8_A,26.840,231,121,6,26,255,34,217,4.21e-15,77.8,43.29
GCA_000008085.1|NEQ088|AAR38943.1,6GRC_A,26.840,231,121,6,26,255,35,218,4.66e-15,77.8,43.29
GCA_000008085.1|NEQ088|AAR38943.1,5CNQ_A,26.840,231,121,6,26,255,34,217,1.07e-14,76.6,42.86
GCA_000008085.1|NEQ088|AAR38943.1,6GRD_A,26.840,231,121,6,26,255,35,218,1.27e-14,76.3,42.86
GCA_000008085.1|NEQ088|AAR38943.1,3QEA_Z,26.545,275,172,9,1,265,1,255,3.04e-14,74.3,46.91
GCA_000008085.1|NEQ088|AAR38943.1,5UZV_Z,26.545,275,172,9,1,265,1,255,3.95e-14,74.3,46.91
GCA_000008085.1|NEQ088|AAR38943.1,3QE9_Y,26.182,275,173,9,1,265,1,255,3.68e-13,71.2,46.55
GCA_000008085.1|NEQ088|AAR38943.1,5V09_Z,26.182,275,173,9,1,265,1,255,4.33e-13,71.2,46.55
GCA_000008085.1|NEQ088|AAR38943.1,9PD5_S,33.750,160,92,3,100,257,734,881,2.86e-12,69.7,48.12
GCA_000008085.1|NEQ088|AAR38943.1,9PD5_S,30.973,113,72,2,1,112,1,108,3.32e-05,47.8,50.44
GCA_000008085.1|NEQ088|AAR38943.1,9PD3_S,33.125,160,93,3,100,257,734,881,1.10e-11,67.8,48.12
GCA_000008085.1|NEQ088|AAR38943.1,9PD3_S,30.973,113,72,2,1,112,1,108,3.32e-05,47.8,50.44


