GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q980U8.2,99.713,349,1,0,3,351,1,349,0.0,691,100.00
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q976H6.2,74.359,351,88,1,3,351,1,351,0.0,520,90.03
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q4JAN1.2,71.920,349,98,0,3,351,1,349,5.54e-175,492,86.82
GCF_000007005.1|SSO_RS00880|WP_014511501.1,O50123.1,56.695,351,139,5,1,351,1,338,8.45e-135,390,76.07
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A8M9L3.1,56.180,356,144,7,1,351,1,349,6.04e-133,385,75.00
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A2BMI0.1,55.682,352,151,4,1,351,1,348,9.66e-133,385,74.15
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q9V0P9.1,56.410,351,140,5,1,351,1,338,3.21e-132,384,75.50
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A3DMG2.1,57.224,353,145,4,1,351,1,349,1.50e-130,380,75.35
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q9YFY5.3,54.830,352,155,4,1,351,1,349,3.78e-130,379,72.73
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A8AAC1.1,55.524,353,149,6,1,351,1,347,7.05e-130,378,72.52
GCF_000007005.1|SSO_RS00880|WP_014511501.1,C6A1U9.1,55.556,351,143,6,1,351,1,338,4.16e-129,375,73.50
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A1RWY2.1,53.846,351,155,3,1,351,1,344,3.48e-125,366,70.66
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A3MY15.1,53.090,356,152,8,1,351,1,346,3.71e-122,358,73.03
GCF_000007005.1|SSO_RS00880|WP_014511501.1,C5A639.1,54.986,351,145,4,1,351,1,338,4.47e-121,355,73.22
GCF_000007005.1|SSO_RS00880|WP_014511501.1,O93634.1,55.840,351,142,5,1,351,1,338,3.19e-120,353,74.64
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A4WNC4.1,53.090,356,152,8,1,351,1,346,3.69e-120,353,71.91
GCF_000007005.1|SSO_RS00880|WP_014511501.1,B1L6R9.1,52.125,353,156,5,1,351,1,342,5.00e-120,352,70.25
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q5JGN0.1,54.701,351,146,5,1,351,1,338,1.18e-118,349,73.50
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A1RSC7.1,50.843,356,160,8,1,351,1,346,5.75e-118,347,72.47
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q8ZYN2.1,50.843,356,160,8,1,351,1,346,9.70e-118,347,71.91
GCF_000007005.1|SSO_RS00880|WP_014511501.1,P61942.1,55.522,335,139,4,1,335,1,325,1.25e-117,346,72.84
GCF_000007005.1|SSO_RS00880|WP_014511501.1,B6YWX4.1,54.131,351,148,4,1,351,1,338,8.10e-117,344,72.36
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A9A4B0.1,49.288,351,167,4,1,351,1,340,7.08e-116,342,70.37
GCF_000007005.1|SSO_RS00880|WP_014511501.1,B1YC46.1,49.719,356,164,8,1,351,1,346,2.10e-113,336,71.63
GCF_000007005.1|SSO_RS00880|WP_014511501.1,O29975.1,50.282,354,155,8,1,351,1,336,6.79e-111,329,67.51
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q8TXU4.1,50.882,340,159,5,15,351,14,348,9.88e-109,324,72.35
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A0RU95.1,47.753,356,165,6,1,351,1,340,1.46e-108,323,67.13
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q8PYF6.1,48.315,356,161,7,1,351,1,338,3.45e-108,322,67.42
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q12UT1.1,48.864,352,165,7,1,351,1,338,5.87e-108,322,69.03
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A0B9M7.1,48.864,352,163,8,1,351,1,336,2.94e-107,320,69.03
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q8TIY5.1,48.011,352,168,7,1,351,1,338,1.45e-103,310,69.32
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q46D63.1,47.578,351,171,5,1,351,1,338,1.96e-100,302,66.67
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A3CWV2.1,45.299,351,174,8,1,351,1,333,1.53e-99,300,65.81
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q0W6I0.1,46.176,353,175,7,1,351,1,340,2.52e-99,300,65.44
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q6L2I9.1,46.023,352,175,6,1,351,1,338,1.90e-98,297,63.35
GCF_000007005.1|SSO_RS00880|WP_014511501.1,B8GIA0.1,46.154,351,171,6,1,351,1,333,5.78e-98,296,65.53
GCF_000007005.1|SSO_RS00880|WP_014511501.1,O27670.1,43.875,351,174,6,1,351,1,328,4.58e-93,283,64.67
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q2FNC9.1,44.034,352,177,8,1,351,1,333,1.77e-91,280,63.35
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q9HJD4.1,44.857,350,178,8,1,350,1,335,3.98e-90,276,64.57
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A2SQC6.1,42.614,352,182,8,1,351,1,333,4.07e-89,273,63.64
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q58839.1,43.875,351,171,7,1,351,1,325,8.95e-89,272,63.82
GCF_000007005.1|SSO_RS00880|WP_014511501.1,A6UX46.1,45.170,352,166,7,1,351,1,326,1.68e-88,271,62.78
GCF_000007005.1|SSO_RS00880|WP_014511501.1,Q97B98.1,45.946,333,169,8,1,333,1,322,3.44e-88,271,66.07
