GCF_000006805.1|VNG_RS05300|WP_010902986.1,B0R5F5.1,100.000,327,0,0,1,327,1,327,0.0,653,100.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q5V5T7.1,68.098,326,103,1,1,326,1,325,7.58e-160,452,79.75
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q18HK0.1,63.497,326,118,1,1,326,1,325,1.13e-145,416,74.54
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q3IPG8.1,66.869,329,106,2,1,327,1,328,1.07e-142,409,77.81
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A3CWV2.1,38.824,340,186,7,1,326,1,332,8.60e-60,197,52.65
GCF_000006805.1|VNG_RS05300|WP_010902986.1,O29975.1,36.735,343,192,8,1,326,1,335,3.18e-59,196,52.77
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q9YFY5.3,37.069,348,190,9,5,326,4,348,7.12e-59,196,52.87
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q8PYF6.1,35.294,340,193,7,5,326,7,337,2.21e-58,194,53.53
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q12UT1.1,35.061,328,189,6,17,326,16,337,2.49e-58,194,53.96
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q46D63.1,36.070,341,191,8,4,326,6,337,2.44e-57,191,52.20
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A0B9M7.1,36.257,342,195,9,1,326,1,335,3.55e-57,191,53.22
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q8TIY5.1,35.294,340,193,7,5,326,7,337,8.02e-57,190,53.53
GCF_000006805.1|VNG_RS05300|WP_010902986.1,O27670.1,35.329,334,201,8,1,326,1,327,6.61e-56,187,53.59
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q2NFD4.1,34.472,322,197,6,13,326,12,327,1.40e-55,186,53.73
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A5UL52.1,34.441,331,207,8,1,326,1,326,3.72e-55,185,55.29
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q2FNC9.1,37.618,319,182,7,19,326,20,332,3.89e-55,185,52.04
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q6L2I9.1,32.464,345,206,8,1,326,1,337,8.71e-55,184,52.17
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A7IA59.1,38.053,339,190,9,1,326,1,332,1.79e-54,184,53.10
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A2BMI0.1,36.364,341,186,8,11,326,13,347,1.89e-53,181,49.85
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q9V0P9.1,34.218,339,195,8,8,326,7,337,7.28e-52,177,49.85
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q9HJD4.1,32.653,343,206,8,1,326,1,335,9.32e-52,177,51.31
GCF_000006805.1|VNG_RS05300|WP_010902986.1,O50123.1,33.136,338,198,8,9,326,8,337,1.33e-50,174,49.70
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C6A1U9.1,33.929,336,200,7,8,326,7,337,1.38e-50,174,49.70
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q0W6I0.1,35.224,335,198,7,1,321,1,330,4.73e-50,172,50.75
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B8GIA0.1,35.962,317,177,8,26,326,26,332,1.78e-49,171,50.79
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q980U8.2,32.743,339,199,8,14,326,13,348,2.41e-49,171,50.74
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q97B98.1,34.138,290,173,5,1,277,1,285,3.09e-49,170,52.41
GCF_000006805.1|VNG_RS05300|WP_010902986.1,P61942.1,31.661,319,196,6,13,317,14,324,6.12e-49,169,51.41
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q58839.1,34.177,316,195,8,17,326,16,324,1.78e-48,168,52.53
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q8TXU4.1,36.950,341,187,9,1,320,1,334,2.57e-48,168,52.79
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q8ZYN2.1,34.682,346,190,10,1,320,1,336,4.72e-48,167,49.42
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A8M9L3.1,34.132,334,194,8,5,320,13,338,6.24e-48,167,50.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A3DMG2.1,34.036,332,188,8,20,326,23,348,8.85e-48,167,50.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A3MY15.1,34.402,343,197,9,1,321,1,337,2.09e-47,166,49.27
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A0RU95.1,33.529,340,204,8,5,326,4,339,2.64e-47,165,51.76
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A2SQC6.1,32.938,337,210,6,1,326,1,332,2.78e-47,165,50.45
GCF_000006805.1|VNG_RS05300|WP_010902986.1,O93634.1,35.030,334,189,8,13,326,12,337,4.59e-47,164,51.20
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A1RSC7.1,34.104,346,192,10,1,320,1,336,5.18e-46,162,49.13
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A1RWY2.1,32.286,350,206,10,1,326,1,343,7.51e-46,161,49.43
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A8AAC1.1,33.923,339,194,9,1,317,1,331,1.27e-45,161,49.56
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q5ZLN4.1,31.003,329,193,8,10,317,16,331,2.07e-45,161,49.85
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C5A639.1,34.218,339,195,8,8,326,7,337,5.57e-45,159,49.56
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B6YWX4.1,34.513,339,194,8,8,326,7,337,1.16e-44,158,49.56
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q976H6.2,32.853,347,192,11,13,326,12,350,1.80e-44,158,51.87
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q5JGN0.1,34.808,339,193,8,8,326,7,337,6.04e-44,156,49.56
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q5XIP6.1,30.625,320,206,6,10,317,16,331,1.14e-43,157,50.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A4WNC4.1,35.398,339,197,8,1,320,1,336,2.63e-43,155,48.97
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A9A4B0.1,30.636,346,206,12,5,326,4,339,3.83e-43,154,51.45
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B9EMY6.1,31.646,316,202,6,10,314,16,328,8.77e-43,154,49.68
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C5YUK3.1,31.832,333,199,9,11,325,17,339,1.21e-42,154,50.15
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A8B672.1,31.348,319,206,6,10,317,16,332,5.46e-42,152,48.59
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B4FHY0.1,31.832,333,199,9,11,325,17,339,1.12e-41,151,49.85
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B1L6R9.1,31.737,334,201,8,14,326,14,341,2.14e-41,150,47.90
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B0EN90.1,29.345,351,215,10,1,326,1,343,3.45e-41,150,49.57
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C4M6G8.1,28.895,353,214,11,1,326,1,343,4.57e-41,150,49.86
GCF_000006805.1|VNG_RS05300|WP_010902986.1,D0MY34.1,32.270,282,169,4,17,277,24,304,8.52e-41,149,50.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C1E3X9.1,31.515,330,205,7,11,325,17,340,1.26e-40,149,47.27
GCF_000006805.1|VNG_RS05300|WP_010902986.1,D3BN56.1,29.226,349,220,9,1,326,1,345,2.16e-40,148,48.71
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q6C116.1,31.915,329,179,9,1,290,1,323,4.87e-40,147,47.42
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B4LM90.1,31.437,334,204,8,11,326,17,343,5.10e-40,147,49.10
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q4DKQ5.1,30.864,324,210,7,7,317,13,335,5.22e-40,147,49.38
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B1YC46.1,32.456,342,203,9,1,320,1,336,5.73e-40,146,47.95
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A8J2Z9.1,31.915,329,208,7,11,326,17,342,9.61e-40,147,47.72
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B4KNM1.1,31.751,337,212,9,4,326,11,343,9.92e-40,146,50.15
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A9U328.1,31.792,346,214,8,1,327,1,343,1.36e-39,145,46.82
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q9N3T2.1,32.082,293,180,8,1,277,1,290,1.60e-39,145,52.56
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q4JAN1.2,29.565,345,202,8,14,326,13,348,1.67e-39,145,49.28
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C5DZA9.1,31.085,341,196,9,10,324,16,343,2.23e-39,145,48.39
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B4J6M4.1,31.657,338,211,9,4,326,11,343,2.59e-39,145,49.70
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A3M056.2,29.738,343,204,8,1,312,1,337,2.87e-39,145,46.36
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A9S0B8.1,32.132,333,200,9,11,325,17,341,3.58e-39,145,48.65
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q6CLH4.1,32.500,320,195,7,11,314,17,331,4.58e-39,144,47.81
GCF_000006805.1|VNG_RS05300|WP_010902986.1,P39749.1,30.938,320,203,8,10,317,16,329,5.66e-39,144,49.38
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q58DH8.1,30.938,320,205,6,10,317,16,331,1.07e-38,144,49.69
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A7RRJ0.1,30.094,319,209,7,10,317,16,331,1.40e-38,143,49.22
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A4VDN2.1,29.102,323,202,6,22,322,28,345,1.48e-38,143,46.44
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B9WLQ5.1,31.065,338,205,8,1,312,1,336,1.55e-38,143,47.34
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C3KJE6.1,30.063,316,207,6,10,314,16,328,1.99e-38,143,48.42
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q5A6K8.1,30.655,336,212,7,1,317,1,334,2.01e-38,142,46.73
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C4YLS2.1,31.065,338,205,8,1,312,1,336,2.75e-38,142,47.04
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C4YBJ8.2,29.882,338,214,7,1,317,1,336,3.63e-38,142,47.04
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C5M2X8.1,31.288,326,194,7,11,312,17,336,5.57e-38,141,47.24
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B3L014.1,27.729,339,221,5,11,326,17,354,1.10e-37,144,45.72
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B6AFP1.1,26.686,341,225,6,10,326,16,355,1.22e-37,142,47.80
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q4XXP8.1,27.219,338,223,5,11,326,17,353,2.22e-37,142,46.45
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A5KAL1.1,28.319,339,219,6,11,326,17,354,2.27e-37,144,46.31
GCF_000006805.1|VNG_RS05300|WP_010902986.1,C8BKD0.1,30.625,320,206,6,10,317,16,331,2.28e-37,140,49.06
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q4Z015.2,26.979,341,220,7,11,326,17,353,3.18e-37,141,46.63
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q7RME3.1,26.979,341,220,7,11,326,17,353,3.91e-37,141,46.63
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q4N3S6.1,29.528,254,176,2,26,277,32,284,4.14e-37,141,50.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A7TJ59.1,30.031,323,206,7,10,317,16,333,5.09e-37,139,48.30
GCF_000006805.1|VNG_RS05300|WP_010902986.1,Q4UFP0.1,29.259,270,188,2,10,277,16,284,6.36e-37,141,50.00
GCF_000006805.1|VNG_RS05300|WP_010902986.1,A8XL25.1,29.882,338,209,10,1,317,1,331,1.17e-36,138,48.22
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B1H158.1,29.968,317,206,6,10,314,16,328,1.46e-36,138,50.16
GCF_000006805.1|VNG_RS05300|WP_010902986.1,B4MR84.1,32.979,282,176,6,11,282,17,295,1.47e-36,138,49.65
